Current (A),Voltage (V),Charge Capacity (mAh),Discharge Capacity (mAh),Time (s),Temperature (C)
-58.02951,3.8743,0.0,6.76835,99891.0,0
-58.02951,3.8653,0.0,7.25193,99921.0,0
-58.02951,3.856,0.0,7.73551,99951.0,0
-58.02951,3.8464,0.0,8.21909,99981.0,0
-58.02951,3.8371,0.0,8.70267,100011.0,0
-58.02951,3.8271,0.0,9.18625,100041.0,0
-58.02951,3.8175,0.0,9.66983,100071.0,0
-58.02951,3.8076,0.0,10.15341,100101.0,0
-58.02951,3.798,0.0,10.63699,100131.0,0
-58.02951,3.7878,0.0,11.12057,100161.0,0
-58.02951,3.7779,0.0,11.60415,100191.0,0
-58.02951,3.7682,0.0,12.08773,100221.0,0
-58.02951,3.7583,0.0,12.5713,100251.0,0
-58.02951,3.7481,0.0,13.05488,100281.0,0
-58.02951,3.7385,0.0,13.53846,100311.0,0
-58.02951,3.7286,0.0,14.02204,100341.0,0
-58.02951,3.7189,0.0,14.50562,100371.0,0
-58.02951,3.7087,0.0,14.9892,100401.0,0
-58.02951,3.6991,0.0,15.47278,100431.0,0
-58.02951,3.6892,0.0,15.95636,100461.0,0
-58.02951,3.6796,0.0,16.43994,100491.0,0
-58.02951,3.67,0.0,16.92352,100521.0,0
-58.02951,3.66,0.0,17.4071,100551.0,0
-58.02951,3.6504,0.0,17.89068,100581.0,0
-58.02951,3.6408,0.0,18.37425,100611.0,0
-58.02951,3.6312,0.0,18.85783,100641.0,0
-58.02951,3.6219,0.0,19.34141,100671.0,0
-58.02951,3.612,0.0,19.82499,100701.0,0
-58.02951,3.6027,0.0,20.30857,100731.0,0
-58.02951,3.5937,0.0,20.79215,100761.0,0
-58.02951,3.5844,0.0,21.27573,100791.0,0
-58.02951,3.5754,0.0,21.75931,100821.0,0
-58.02951,3.5667,0.0,22.24289,100851.0,0
-58.02951,3.558,0.0,22.72647,100881.0,0
-58.02951,3.5494,0.0,23.21005,100911.0,0
-58.02951,3.5407,0.0,23.69363,100941.0,0
-58.02951,3.5326,0.0,24.17721,100971.0,0
-58.02951,3.5246,0.0,24.66079,101001.0,0
-58.02951,3.5168,0.0,25.14437,101031.0,0
-58.02951,3.5091,0.0,25.62794,101061.0,0
-58.02951,3.5016,0.0,26.11152,101091.0,0
-58.02951,3.4945,0.0,26.5951,101121.0,0
-58.02951,3.4874,0.0,27.07868,101151.0,0
-58.02951,3.4805,0.0,27.56226,101181.0,0
-58.02951,3.4737,0.0,28.04584,101211.0,0
-58.02951,3.4672,0.0,28.52942,101241.0,0
-58.02951,3.4607,0.0,29.013,101271.0,0
-58.02951,3.4545,0.0,29.49658,101301.0,0
-58.02951,3.4483,0.0,29.98016,101331.0,0
-58.02951,3.4421,0.0,30.46374,101361.0,0
-58.02951,3.4362,0.0,30.94732,101391.0,0
-58.02951,3.4306,0.0,31.43089,101421.0,0
-58.02951,3.4247,0.0,31.91448,101451.0,0
-58.02951,3.4188,0.0,32.39805,101481.0,0
-58.02951,3.413,0.0,32.88163,101511.0,0
-58.02951,3.4074,0.0,33.36521,101541.0,0
-58.02951,3.4015,0.0,33.84879,101571.0,0
-58.02951,3.3959,0.0,34.33237,101601.0,0
-58.02951,3.3897,0.0,34.81595,101631.0,0
-58.02951,3.3841,0.0,35.29953,101661.0,0
-58.02951,3.3782,0.0,35.78311,101691.0,0
-58.02951,3.3723,0.0,36.26669,101721.0,0
-58.02951,3.3661,0.0,36.75027,101751.0,0
-58.02951,3.3596,0.0,37.23384,101781.0,0
-58.02951,3.3531,0.0,37.71743,101811.0,0
-58.02951,3.3463,0.0,38.20101,101841.0,0
-58.02951,3.3395,0.0,38.68459,101871.0,0
-58.02951,3.3324,0.0,39.16816,101901.0,0
-58.02951,3.3246,0.0,39.65174,101931.0,0
-58.02951,3.3162,0.0,40.13532,101961.0,0
-58.02951,3.3072,0.0,40.6189,101991.0,0
-58.02951,3.2976,0.0,41.10248,102021.0,0
-58.02951,3.2874,0.0,41.58606,102051.0,0
-58.02951,3.2753,0.0,42.06963,102081.0,0
-58.02951,3.262,0.0,42.55322,102111.0,0
-58.02951,3.2455,0.0,43.03679,102141.0,0
-58.02951,3.2254,0.0,43.52038,102171.0,0
-58.02951,3.1987,0.0,44.00396,102201.0,0
-58.02951,3.1615,0.0,44.48753,102231.0,0
-58.02951,3.1054,0.0,44.9711,102261.0,0
-58.02951,3.0174,0.0,45.45468,102291.0,0
-58.02951,2.8757,0.0,45.93825,102321.0,0
-58.02951,2.6522,0.0,46.42183,102351.0,0
-58.02951,2.3694,0.0,46.9054,102381.0,0
-58.02951,2.1999,0.0,47.25036,102402.0,0
0.0,3.3816,0.0,0.0,102432.0,0
0.0,3.434,0.0,0.0,102462.0,0
0.0,3.4619,0.0,0.0,102492.0,0
0.0,3.4778,0.0,0.0,102522.0,0
0.0,3.4874,0.0,0.0,102552.0,0
0.0,3.4936,0.0,0.0,102582.0,0
0.0,3.4982,0.0,0.0,102612.0,0
0.0,3.5013,0.0,0.0,102642.0,0
0.0,3.5044,0.0,0.0,102672.0,0
0.0,3.5066,0.0,0.0,102702.0,0
0.0,3.5084,0.0,0.0,102732.0,0
0.0,3.5103,0.0,0.0,102762.0,0
0.0,3.5119,0.0,0.0,102792.0,0
0.0,3.5131,0.0,0.0,102822.0,0
0.0,3.5143,0.0,0.0,102852.0,0
0.0,3.5156,0.0,0.0,102882.0,0
0.0,3.5165,0.0,0.0,102912.0,0
0.0,3.5174,0.0,0.0,102942.0,0
0.0,3.5187,0.0,0.0,102972.0,0
0.0,3.5196,0.0,0.0,103002.0,0
58.03571,3.7208,0.48202,0.0,103032.0,0
58.03571,3.7478,0.96565,0.0,103062.0,0
58.03571,3.7664,1.44928,0.0,103092.0,0
58.03571,3.7806,1.93291,0.0,103122.0,0
58.03571,3.7918,2.41654,0.0,103152.0,0
58.03571,3.8017,2.90017,0.0,103182.0,0
58.03571,3.8101,3.3838,0.0,103212.0,0
58.03571,3.8182,3.86743,0.0,103242.0,0
58.03571,3.825,4.35107,0.0,103272.0,0
58.03571,3.8315,4.8347,0.0,103302.0,0
58.03571,3.8377,5.31833,0.0,103332.0,0
58.03571,3.843,5.80196,0.0,103362.0,0
58.03571,3.8482,6.28559,0.0,103392.0,0
58.03571,3.8532,6.76922,0.0,103422.0,0
58.03571,3.8575,7.25285,0.0,103452.0,0
58.03571,3.8622,7.73648,0.0,103482.0,0
58.03571,3.8665,8.22012,0.0,103512.0,0
58.03571,3.8709,8.70375,0.0,103542.0,0
58.03571,3.8752,9.18738,0.0,103572.0,0
58.03571,3.8795,9.67101,0.0,103602.0,0
58.03571,3.8839,10.15464,0.0,103632.0,0
58.03571,3.8882,10.63827,0.0,103662.0,0
58.04191,3.8926,11.1219,0.0,103692.0,0
58.03571,3.8969,11.60554,0.0,103722.0,0
58.03571,3.9015,12.08917,0.0,103752.0,0
58.03571,3.9059,12.5728,0.0,103782.0,0
58.03571,3.9105,13.05643,0.0,103812.0,0
58.03571,3.9152,13.54007,0.0,103842.0,0
58.04191,3.9202,14.0237,0.0,103872.0,0
58.03571,3.9251,14.50734,0.0,103902.0,0
58.03571,3.9301,14.99098,0.0,103932.0,0
58.03571,3.9353,15.47462,0.0,103962.0,0
58.04191,3.9406,15.95825,0.0,103992.0,0
58.03571,3.9459,16.44189,0.0,104022.0,0
58.03571,3.9518,16.92553,0.0,104052.0,0
58.03571,3.9577,17.40918,0.0,104082.0,0
58.03571,3.9636,17.89283,0.0,104112.0,0
58.03571,3.9698,18.37647,0.0,104142.0,0
58.04191,3.9763,18.86011,0.0,104172.0,0
58.04191,3.9828,19.34376,0.0,104202.0,0
58.03571,3.9896,19.8274,0.0,104232.0,0
58.03571,3.9967,20.31104,0.0,104262.0,0
58.03571,4.0039,20.79468,0.0,104292.0,0
58.04191,4.0116,21.27832,0.0,104322.0,0
58.03571,4.0187,21.76196,0.0,104352.0,0
58.03571,4.0271,22.2456,0.0,104382.0,0
58.04191,4.0352,22.72923,0.0,104412.0,0
58.03571,4.0435,23.21287,0.0,104442.0,0
58.03571,4.0522,23.69651,0.0,104472.0,0
58.03571,4.0609,24.18014,0.0,104502.0,0
58.03571,4.0699,24.66379,0.0,104532.0,0
58.03571,4.0792,25.14743,0.0,104562.0,0
58.04191,4.0885,25.63108,0.0,104592.0,0
58.03571,4.0981,26.11472,0.0,104622.0,0
58.03571,4.108,26.59837,0.0,104652.0,0
58.03571,4.1176,27.08201,0.0,104682.0,0
58.03571,4.1276,27.56565,0.0,104712.0,0
58.03571,4.1375,28.04929,0.0,104742.0,0
58.04191,4.1477,28.53294,0.0,104772.0,0
58.04191,4.1579,29.01659,0.0,104802.0,0
58.04191,4.1682,29.50024,0.0,104832.0,0
58.03571,4.1787,29.98389,0.0,104862.0,0
58.04191,4.1892,30.46754,0.0,104892.0,0
58.04191,4.1995,30.95118,0.0,104922.0,0
58.03571,4.21,31.43483,0.0,104952.0,0
58.03571,4.2209,31.91848,0.0,104982.0,0
58.03571,4.2314,32.40212,0.0,105012.0,0
58.03571,4.2423,32.88575,0.0,105042.0,0
58.03571,4.2531,33.36938,0.0,105072.0,0
58.03571,4.264,33.85302,0.0,105102.0,0
58.03571,4.2751,34.33665,0.0,105132.0,0
58.03571,4.2857,34.82029,0.0,105162.0,0
58.03571,4.2968,35.30392,0.0,105192.0,0
58.03571,4.308,35.78756,0.0,105222.0,0
58.03571,4.3188,36.2712,0.0,105252.0,0
58.03571,4.33,36.75484,0.0,105282.0,0
58.03571,4.3408,37.23847,0.0,105312.0,0
57.47147,4.3498,37.72185,0.0,105342.0,0
53.45362,4.3498,38.18283,0.0,105372.0,0
50.33482,4.3498,38.61499,0.0,105402.0,0
47.55084,4.3501,39.02271,0.0,105432.0,0
44.97147,4.3501,39.40803,0.0,105462.0,0
42.51612,4.3501,39.77244,0.0,105492.0,0
40.19097,4.3501,40.11695,0.0,105522.0,0
38.01463,4.3501,40.44269,0.0,105552.0,0
35.9623,4.3501,40.75075,0.0,105582.0,0
34.00917,4.3501,41.04221,0.0,105612.0,0
32.20486,4.3501,41.318,0.0,105642.0,0
30.49975,4.3498,41.57915,0.0,105672.0,0
28.91865,4.3501,41.82668,0.0,105702.0,0
27.44915,4.3501,42.06139,0.0,105732.0,0
26.02926,4.3498,42.28411,0.0,105762.0,0
24.75198,4.3501,42.49557,0.0,105792.0,0
23.5305,4.3501,42.69668,0.0,105822.0,0
22.38963,4.3501,42.88793,0.0,105852.0,0
21.32316,4.3501,43.06999,0.0,105882.0,0
20.3249,4.3501,43.24347,0.0,105912.0,0
19.38244,4.3498,43.40885,0.0,105942.0,0
18.51438,4.3498,43.5667,0.0,105972.0,0
17.68973,4.3501,43.7175,0.0,106002.0,0
16.92088,4.3498,43.86166,0.0,106032.0,0
16.20163,4.3501,43.9996,0.0,106062.0,0
15.50099,4.3501,44.13163,0.0,106092.0,0
14.86235,4.3501,44.25813,0.0,106122.0,0
14.24231,4.3501,44.37934,0.0,106152.0,0
13.66567,4.3501,44.49561,0.0,106182.0,0
13.09523,4.3498,44.60709,0.0,106212.0,0
12.5806,4.3501,44.71408,0.0,106242.0,0
12.07217,4.3501,44.81676,0.0,106272.0,0
11.60094,4.3498,44.91539,0.0,106302.0,0
11.15451,4.3501,45.01017,0.0,106332.0,0
10.72048,4.3501,45.10128,0.0,106362.0,0
10.29885,4.3498,45.1888,0.0,106392.0,0
9.90823,4.3498,45.27298,0.0,106422.0,0
9.53001,4.3498,45.35398,0.0,106452.0,0
9.18898,4.3498,45.43199,0.0,106482.0,0
8.84796,4.3498,45.50712,0.0,106512.0,0
8.53174,4.3498,45.57949,0.0,106542.0,0
8.22792,4.3498,45.6493,0.0,106572.0,0
7.9427,4.3498,45.71663,0.0,106602.0,0
7.65749,4.3498,45.78156,0.0,106632.0,0
7.39707,4.3498,45.84429,0.0,106662.0,0
7.14905,4.3498,45.90488,0.0,106692.0,0
6.90724,4.3498,45.96343,0.0,106722.0,0
6.67162,4.3498,46.02003,0.0,106752.0,0
6.46701,4.3498,46.07475,0.0,106782.0,0
6.2562,4.3498,46.12776,0.0,106812.0,0
6.05778,4.3498,46.17907,0.0,106842.0,0
5.87177,4.3498,46.22879,0.0,106872.0,0
5.68576,4.3498,46.27695,0.0,106902.0,0
5.51835,4.3498,46.32367,0.0,106932.0,0
5.35714,4.3498,46.369,0.0,106962.0,0
5.20213,4.3498,46.41308,0.0,106992.0,0
5.05332,4.3498,46.45584,0.0,106992.0,0
4.92311,4.3498,46.49744,0.0,107022.0,0
4.7929,4.3498,46.53792,0.0,107052.0,0
4.66889,4.3498,46.57727,0.0,107082.0,0
4.53869,4.3498,46.6156,0.0,107112.0,0
4.42708,4.3498,46.65296,0.0,107142.0,0
4.31547,4.3498,46.68937,0.0,107172.0,0
4.21006,4.3498,46.72486,0.0,107202.0,0
4.10466,4.3498,46.75951,0.0,107232.0,0
4.01785,4.3498,46.79336,0.0,107262.0,0
3.92485,4.3498,46.82643,0.0,107292.0,0
3.83804,4.3498,46.85876,0.0,107322.0,0
3.75124,4.3498,46.89039,0.0,107352.0,0
3.67683,4.3498,46.92138,0.0,107382.0,0
3.60243,4.3498,46.95169,0.0,107412.0,0
3.53422,4.3498,46.98145,0.0,107442.0,0
3.45982,4.3498,47.01064,0.0,107472.0,0
3.40401,4.3498,47.03925,0.0,107502.0,0
3.34201,4.3498,47.06733,0.0,107532.0,0
3.29241,4.3498,47.09493,0.0,107562.0,0
3.2304,4.3498,47.12208,0.0,107592.0,0
3.1808,4.3498,47.14879,0.0,107622.0,0
3.11879,4.3498,47.17503,0.0,107652.0,0
3.07539,4.3498,47.20084,0.0,107682.0,0
3.02579,4.3498,47.22629,0.0,107712.0,0
2.98859,4.3498,47.25136,0.0,107742.0,0
2.95138,4.3498,47.27607,0.0,107772.0,0
2.90798,4.3498,47.30045,0.0,107802.0,0
2.89558,4.3498,47.30829,0.0,107812.0,0
0.0,4.3356,0.0,0.0,107842.0,0
0.0,4.3328,0.0,0.0,107872.0,0
0.0,4.3306,0.0,0.0,107902.0,0
0.0,4.3284,0.0,0.0,107932.0,0
0.0,4.3269,0.0,0.0,107962.0,0
0.0,4.3253,0.0,0.0,107992.0,0
0.0,4.3241,0.0,0.0,108022.0,0
0.0,4.3229,0.0,0.0,108052.0,0
0.0,4.3213,0.0,0.0,108082.0,0
0.0,4.3201,0.0,0.0,108112.0,0
0.0,4.3191,0.0,0.0,108142.0,0
0.0,4.3179,0.0,0.0,108172.0,0
0.0,4.3167,0.0,0.0,108202.0,0
0.0,4.3157,0.0,0.0,108232.0,0
0.0,4.3145,0.0,0.0,108262.0,0
0.0,4.3133,0.0,0.0,108292.0,0
0.0,4.3123,0.0,0.0,108322.0,0
0.0,4.3114,0.0,0.0,108352.0,0
0.0,4.3105,0.0,0.0,108382.0,0
0.0,4.3095,0.0,0.0,108412.0,0
-58.02331,4.0488,0.0,0.48192,108412.0,0
-58.02331,4.0125,0.0,0.96544,108442.0,0
-58.02951,3.9896,0.0,1.44897,108472.0,0
-58.02331,3.9732,0.0,1.93251,108502.0,0
-58.02951,3.9598,0.0,2.41605,108532.0,0
-58.02951,3.949,0.0,2.89959,108562.0,0
-58.02951,3.9388,0.0,3.38315,108592.0,0
-58.02331,3.9295,0.0,3.86671,108622.0,0
-58.02951,3.9202,0.0,4.35028,108652.0,0
-58.02951,3.9115,0.0,4.83385,108682.0,0
-58.02951,3.9025,0.0,5.31742,108712.0,0
-58.02331,3.8935,0.0,5.80099,108742.0,0
-58.02951,3.8842,0.0,6.28457,108772.0,0
-58.02951,3.8749,0.0,6.76815,108802.0,0
-58.02951,3.8659,0.0,7.25173,108832.0,0
-58.02951,3.8563,0.0,7.73531,108862.0,0
-58.02951,3.847,0.0,8.21889,108892.0,0
-58.02951,3.8374,0.0,8.70247,108922.0,0
-58.02951,3.8275,0.0,9.18605,108952.0,0
-58.02951,3.8175,0.0,9.66963,108982.0,0
-58.02951,3.8079,0.0,10.1532,109012.0,0
-58.02951,3.798,0.0,10.63678,109042.0,0
-58.02951,3.7878,0.0,11.12036,109072.0,0
-58.02951,3.7779,0.0,11.60394,109102.0,0
-58.02951,3.7682,0.0,12.08752,109132.0,0
-58.02951,3.7583,0.0,12.5711,109162.0,0
-58.02951,3.7481,0.0,13.05468,109192.0,0
-58.02951,3.7382,0.0,13.53826,109222.0,0
-58.02951,3.7286,0.0,14.02184,109252.0,0
-58.02951,3.7186,0.0,14.50542,109282.0,0
-58.02951,3.7087,0.0,14.989,109312.0,0
-58.02951,3.6988,0.0,15.47258,109342.0,0
-58.02951,3.6892,0.0,15.95616,109372.0,0
-58.02951,3.6793,0.0,16.43974,109402.0,0
-58.02951,3.6697,0.0,16.92331,109432.0,0
-58.02951,3.6597,0.0,17.40689,109462.0,0
-58.02951,3.6501,0.0,17.89047,109492.0,0
-58.02951,3.6405,0.0,18.37405,109522.0,0
-58.02951,3.6309,0.0,18.85763,109552.0,0
-58.02951,3.6213,0.0,19.34121,109582.0,0
-58.02951,3.612,0.0,19.82479,109612.0,0
-58.02951,3.6027,0.0,20.30837,109642.0,0
-58.02951,3.5934,0.0,20.79195,109672.0,0
-58.02951,3.5844,0.0,21.27553,109702.0,0
-58.02951,3.5751,0.0,21.75911,109732.0,0
-58.02951,3.5664,0.0,22.24269,109762.0,0
-58.02951,3.5574,0.0,22.72626,109792.0,0
-58.02951,3.5487,0.0,23.20984,109822.0,0
-58.02951,3.5404,0.0,23.69342,109852.0,0
-58.02951,3.5323,0.0,24.177,109882.0,0
-58.02951,3.5243,0.0,24.66058,109912.0,0
-58.02951,3.5165,0.0,25.14416,109942.0,0
-58.02951,3.5088,0.0,25.62774,109972.0,0
-58.02951,3.5013,0.0,26.11132,110002.0,0
-58.02951,3.4939,0.0,26.5949,110032.0,0
-58.02951,3.4871,0.0,27.07848,110062.0,0
-58.02951,3.4802,0.0,27.56206,110092.0,0
-58.02951,3.4734,0.0,28.04564,110122.0,0
-58.02951,3.4666,0.0,28.52921,110152.0,0
-58.02951,3.4601,0.0,29.0128,110182.0,0
-58.02951,3.4539,0.0,29.49637,110212.0,0
-58.02951,3.448,0.0,29.97995,110242.0,0
-58.02951,3.4418,0.0,30.46353,110272.0,0
-58.02951,3.4356,0.0,30.94711,110302.0,0
-58.02951,3.4297,0.0,31.43069,110332.0,0
-58.02951,3.4241,0.0,31.91427,110362.0,0
-58.02951,3.4182,0.0,32.39785,110392.0,0
-58.02951,3.4123,0.0,32.88143,110422.0,0
-58.02951,3.4068,0.0,33.36501,110452.0,0
-58.02951,3.4009,0.0,33.84859,110482.0,0
-58.02951,3.395,0.0,34.33217,110512.0,0
-58.02951,3.3891,0.0,34.81575,110542.0,0
-58.02951,3.3835,0.0,35.29933,110572.0,0
-58.02951,3.3773,0.0,35.78291,110602.0,0
-58.02951,3.3714,0.0,36.26648,110632.0,0
-58.02951,3.3652,0.0,36.75007,110662.0,0
-58.02951,3.3587,0.0,37.23364,110692.0,0
-58.02951,3.3522,0.0,37.71722,110722.0,0
-58.02951,3.3454,0.0,38.2008,110752.0,0
-58.02951,3.3382,0.0,38.68438,110782.0,0
-58.02951,3.3308,0.0,39.16796,110812.0,0
-58.02951,3.3227,0.0,39.65154,110842.0,0
-58.02951,3.3147,0.0,40.13512,110872.0,0
-58.02951,3.3057,0.0,40.6187,110902.0,0
-58.02951,3.2961,0.0,41.10228,110932.0,0
-58.02951,3.2855,0.0,41.58586,110962.0,0
-58.02951,3.2731,0.0,42.06944,110992.0,0
-58.02951,3.2592,0.0,42.55301,111022.0,0
-58.02951,3.2424,0.0,43.03659,111052.0,0
-58.02951,3.2214,0.0,43.52017,111082.0,0
-58.02951,3.1932,0.0,44.00375,111112.0,0
-58.02951,3.1535,0.0,44.48733,111142.0,0
-58.02951,3.0936,0.0,44.97091,111172.0,0
-58.02951,2.9994,0.0,45.45449,111202.0,0
-58.02951,2.8487,0.0,45.93807,111232.0,0
-58.02951,2.6156,0.0,46.42165,111262.0,0
-58.02951,2.3341,0.0,46.90523,111292.0,0
-58.02951,2.1999,0.0,47.18893,111309.0,0
0.0,3.381,0.0,0.0,111339.0,0
0.0,3.4334,0.0,0.0,111369.0,0
0.0,3.4616,0.0,0.0,111399.0,0
0.0,3.4774,0.0,0.0,111429.0,0
0.0,3.4871,0.0,0.0,111459.0,0
0.0,3.4933,0.0,0.0,111489.0,0
0.0,3.4979,0.0,0.0,111519.0,0
0.0,3.5013,0.0,0.0,111549.0,0
0.0,3.5041,0.0,0.0,111579.0,0
0.0,3.5063,0.0,0.0,111609.0,0
0.0,3.5084,0.0,0.0,111639.0,0
0.0,3.5103,0.0,0.0,111669.0,0
0.0,3.5119,0.0,0.0,111699.0,0
0.0,3.5131,0.0,0.0,111729.0,0
0.0,3.5143,0.0,0.0,111759.0,0
0.0,3.5153,0.0,0.0,111789.0,0
0.0,3.5165,0.0,0.0,111819.0,0
0.0,3.5174,0.0,0.0,111849.0,0
0.0,3.5187,0.0,0.0,111879.0,0
0.0,3.5196,0.0,0.0,111909.0,0
58.03571,3.7196,0.48202,0.0,111939.0,0
58.03571,3.7465,0.96565,0.0,111969.0,0
58.03571,3.7655,1.44928,0.0,111999.0,0
58.03571,3.7791,1.93291,0.0,112029.0,0
58.03571,3.7906,2.41654,0.0,112059.0,0
58.03571,3.8005,2.90017,0.0,112089.0,0
58.03571,3.8092,3.3838,0.0,112119.0,0
58.03571,3.8169,3.86743,0.0,112149.0,0
58.03571,3.824,4.35107,0.0,112179.0,0
58.03571,3.8306,4.8347,0.0,112209.0,0
58.03571,3.8368,5.31833,0.0,112239.0,0
58.03571,3.842,5.80196,0.0,112269.0,0
58.03571,3.8473,6.28559,0.0,112299.0,0
58.03571,3.8523,6.76922,0.0,112329.0,0
58.03571,3.8569,7.25285,0.0,112359.0,0
58.03571,3.8616,7.73648,0.0,112389.0,0
58.03571,3.8659,8.22011,0.0,112419.0,0
58.03571,3.8705,8.70374,0.0,112449.0,0
58.03571,3.8746,9.18737,0.0,112479.0,0
58.03571,3.8792,9.67101,0.0,112509.0,0
58.03571,3.8833,10.15464,0.0,112539.0,0
58.03571,3.8879,10.63827,0.0,112569.0,0
58.03571,3.8922,11.1219,0.0,112599.0,0
58.03571,3.8966,11.60553,0.0,112629.0,0
58.03571,3.9012,12.08916,0.0,112659.0,0
58.03571,3.9056,12.57279,0.0,112689.0,0
58.03571,3.9105,13.05642,0.0,112719.0,0
58.03571,3.9149,13.54005,0.0,112749.0,0
58.03571,3.9202,14.02368,0.0,112779.0,0
58.03571,3.9251,14.50731,0.0,112809.0,0
58.03571,3.9301,14.99095,0.0,112839.0,0
58.03571,3.9353,15.47458,0.0,112869.0,0
58.03571,3.9409,15.95821,0.0,112899.0,0
58.03571,3.9462,16.44184,0.0,112929.0,0
58.03571,3.9521,16.92547,0.0,112959.0,0
58.03571,3.958,17.4091,0.0,112989.0,0
58.03571,3.9639,17.89273,0.0,113019.0,0
58.03571,3.9701,18.37636,0.0,113049.0,0
58.03571,3.9763,18.85999,0.0,113079.0,0
58.03571,3.9831,19.34362,0.0,113109.0,0
58.03571,3.9899,19.82726,0.0,113139.0,0
58.03571,3.997,20.31088,0.0,113169.0,0
58.03571,4.0045,20.79452,0.0,113199.0,0
58.03571,4.0119,21.27815,0.0,113229.0,0
58.03571,4.0197,21.76178,0.0,113259.0,0
58.03571,4.0277,22.24541,0.0,113289.0,0
58.03571,4.0358,22.72904,0.0,113319.0,0
58.03571,4.0442,23.21267,0.0,113349.0,0
58.03571,4.0528,23.6963,0.0,113379.0,0
58.03571,4.0618,24.17993,0.0,113409.0,0
58.03571,4.0708,24.66356,0.0,113439.0,0
58.03571,4.0798,25.1472,0.0,113469.0,0
58.03571,4.0894,25.63083,0.0,113499.0,0
58.03571,4.099,26.11445,0.0,113529.0,0
58.03571,4.1086,26.59809,0.0,113559.0,0
58.03571,4.1186,27.08172,0.0,113589.0,0
58.03571,4.1282,27.56535,0.0,113619.0,0
58.03571,4.1387,28.04898,0.0,113649.0,0
58.03571,4.1486,28.53261,0.0,113679.0,0
58.03571,4.1589,29.01624,0.0,113709.0,0
58.03571,4.1691,29.49987,0.0,113739.0,0
58.03571,4.1796,29.9835,0.0,113769.0,0
58.03571,4.1899,30.46713,0.0,113799.0,0
58.03571,4.2004,30.95077,0.0,113829.0,0
58.03571,4.2113,31.4344,0.0,113859.0,0
58.03571,4.2218,31.91803,0.0,113889.0,0
58.03571,4.2327,32.40166,0.0,113919.0,0
58.03571,4.2435,32.88529,0.0,113949.0,0
58.03571,4.2544,33.36892,0.0,113979.0,0
58.03571,4.2652,33.85255,0.0,114009.0,0
58.03571,4.2764,34.33618,0.0,114039.0,0
58.03571,4.2872,34.81981,0.0,114069.0,0
58.03571,4.2987,35.30344,0.0,114099.0,0
58.03571,4.3095,35.78708,0.0,114129.0,0
58.03571,4.3204,36.27071,0.0,114159.0,0
58.03571,4.3315,36.75434,0.0,114189.0,0
58.03571,4.3424,37.23797,0.0,114219.0,0
56.72742,4.3498,37.72015,0.0,114249.0,0
52.93898,4.3498,38.17617,0.0,114279.0,0
49.88839,4.3498,38.60431,0.0,114309.0,0
47.16022,4.3498,39.00846,0.0,114339.0,0
44.57465,4.3498,39.3905,0.0,114369.0,0
42.1503,4.3498,39.75173,0.0,114399.0,0
39.86235,4.3498,40.09335,0.0,114429.0,0
37.70461,4.3498,40.41645,0.0,114459.0,0
35.66468,4.3498,40.72205,0.0,114489.0,0
33.74876,4.3498,41.01119,0.0,114519.0,0
31.96304,4.3498,41.28485,0.0,114549.0,0
30.27033,4.3498,41.54406,0.0,114579.0,0
28.70783,4.3498,41.78968,0.0,114609.0,0
27.23834,4.3498,42.02267,0.0,114639.0,0
25.85565,4.3498,42.24381,0.0,114669.0,0
24.56597,4.3498,42.45383,0.0,114699.0,0
23.36309,4.3498,42.65343,0.0,114729.0,0
22.22842,4.3498,42.84331,0.0,114759.0,0
21.18055,4.3498,43.02414,0.0,114789.0,0
20.18849,4.3498,43.19645,0.0,114819.0,0
19.27083,4.3498,43.36079,0.0,114849.0,0
18.40277,4.3498,43.51768,0.0,114879.0,0
17.59052,4.3498,43.66759,0.0,114909.0,0
16.82787,4.3498,43.81094,0.0,114939.0,0
16.09623,4.3498,43.94811,0.0,114969.0,0
15.42038,4.3498,44.07938,0.0,114999.0,0
14.77554,4.3498,44.20519,0.0,115029.0,0
14.1617,4.3498,44.32574,0.0,115059.0,0
13.57886,4.3498,44.44131,0.0,115089.0,0
13.02703,4.3498,44.55217,0.0,115119.0,0
12.5062,4.3498,44.65853,0.0,115149.0,0
12.00396,4.3498,44.76065,0.0,115179.0,0
11.53273,4.3498,44.85872,0.0,115209.0,0
11.0739,4.3498,44.95289,0.0,115239.0,0
10.65228,4.3498,45.04339,0.0,115269.0,0
10.24305,4.3498,45.13043,0.0,115299.0,0
9.85863,4.3498,45.21416,0.0,115329.0,0
9.4866,4.3498,45.29475,0.0,115359.0,0
9.13318,4.3498,45.37234,0.0,115389.0,0
8.79836,4.3498,45.44707,0.0,115419.0,0
8.47594,4.3498,45.51905,0.0,115449.0,0
8.18452,4.3498,45.58846,0.0,115479.0,0
7.8931,4.3498,45.65539,0.0,115509.0,0
7.60788,4.3498,45.72001,0.0,115539.0,0
7.35987,4.3498,45.78244,0.0,115569.0,0
7.09945,4.3498,45.84269,0.0,115599.0,0
6.87003,4.3498,45.90096,0.0,115629.0,0
6.65302,4.3498,45.95731,0.0,115659.0,0
6.44221,4.3498,46.01188,0.0,115689.0,0
6.23759,4.3498,46.06469,0.0,115719.0,0
6.03918,4.3498,46.11587,0.0,115749.0,0
5.85317,4.3498,46.16544,0.0,115779.0,0
5.67336,4.3498,46.21346,0.0,115809.0,0
